# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
holD	ECB_04247	ECB_04247	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
holE	ECB_01813	ECB_01813	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hpt	ECB_00124	ECB_00124	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hrpB	ECB_00147	ECB_00147	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
hrsA	ECB_00690	ECB_00690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hscA	ECB_02418	ECB_02418	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
hscB	ECB_02419	ECB_02419	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hscC	ECB_00616	ECB_00616	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hslJ	ECB_01351	ECB_01351	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
hslO	ECB_03253	ECB_03253	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hslR	ECB_03252	ECB_03252	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
hslU	ECB_03816	ECB_03816	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hslV	ECB_03817	ECB_03817	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
htgA	ECB_00012	ECB_00012	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
htpG	ECB_00424	ECB_00424	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
htpX	ECB_01800	ECB_01800	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
htrB	ECB_01050	ECB_01050	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
htrC	ECB_03865	ECB_03865	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
htrE	ECB_00138	ECB_00138	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
hupA	ECB_03877	ECB_03877	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
hupB	ECB_00392	ECB_00392	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3
hyaA	ECB_00975	ECB_00975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hyaB	ECB_00976	ECB_00976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hybA	ECB_02872	ECB_02872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hybB	ECB_02871	ECB_02871	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
hybC	ECB_02870	ECB_02870	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
hybD	ECB_02869	ECB_02869	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
hybE	ECB_02868	ECB_02868	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hybF	ECB_02867	ECB_02867	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hybG	ECB_02866	ECB_02866	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
hycA	ECB_02575	ECB_02575	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
hycB	ECB_02574	ECB_02574	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
hycC	ECB_02573	ECB_02573	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
hycD	ECB_02572	ECB_02572	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
hycE	ECB_02571	ECB_02571	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hycF	ECB_02570	ECB_02570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hycG	ECB_02569	ECB_02569	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hycH	ECB_02568	ECB_02568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hycI	ECB_02567	ECB_02567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hydN	ECB_02563	ECB_02563	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
hyfA	ECB_02373	ECB_02373	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
hyfB	ECB_02374	ECB_02374	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hyfD	ECB_02376	ECB_02376	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hyfE	ECB_02377	ECB_02377	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hyfF	ECB_02378	ECB_02378	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hyfG	ECB_02379	ECB_02379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
hyi	ECB_00458	ECB_00458	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
hypA	ECB_02576	ECB_02576	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
hypB	ECB_02577	ECB_02577	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
hypC	ECB_02578	ECB_02578	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
hypD	ECB_02579	ECB_02579	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
hypE	ECB_02580	ECB_02580	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
hypF	ECB_02562	ECB_02562	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
iap	ECB_02603	ECB_02603	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ibpA	ECB_03570	ECB_03570	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ibpB	ECB_03569	ECB_03569	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
iclR	ECB_03890	ECB_03890	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
idi	ECB_02721	ECB_02721	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
idnD	ECB_04133	ECB_04133	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
idnK	ECB_04134	ECB_04134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
idnO	ECB_04132	ECB_04132	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
idnR	ECB_04130	ECB_04130	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
idnT	ECB_04131	ECB_04131	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
ileS	ECB_00030	ECB_00030	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ilvA	ECB_03650	ECB_03650	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ilvB	ECB_03555	ECB_03555	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ilvC	ECB_03652	ECB_03652	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ilvD	ECB_03649	ECB_03649	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ilvE	ECB_03648	ECB_03648	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ilvG	ECB_03646	ECB_03646	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ilvH	ECB_00080	ECB_00080	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ilvI	ECB_00079	ECB_00079	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ilvL	ECB_03645	ECB_03645	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ilvM	ECB_03647	ECB_03647	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ilvN	ECB_03554	ECB_03554	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ilvY	ECB_03651	ECB_03651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
imp	ECB_00058	ECB_00058	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
inaA	ECB_02163	ECB_02163	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
infA	ECB_00888	ECB_00888	protein_coding	0	0	1	4	0	0	0	0	3	0	0	1	0	0	0	0	1
infB	ECB_03035	ECB_03035	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
infC	ECB_01687	ECB_01687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insA-1	ECB_00023	ECB_00023	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insA-10	ECB_01116	ECB_01116	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
insA-11	ECB_01243	ECB_01243	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insA-12	ECB_01372	ECB_01372	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
insA-13	ECB_01880	ECB_01880	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insA-15	ECB_02022	ECB_02022	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
insA-17	ECB_02144	ECB_02144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insA-18	ECB_02271	ECB_02271	protein_coding	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	1	2
insA-19	ECB_02451	ECB_02451	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
insA-2	ECB_00210	ECB_00210	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
insA-21	ECB_02647	ECB_02647	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insA-23	ECB_03228	ECB_03228	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
insA-25	ECB_04160	ECB_04160	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
insA-26	ECB_04164	ECB_04164	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insA-3	ECB_00236	ECB_00236	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
insA-4	ECB_00314	ECB_00314	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insA-5	ECB_00341	ECB_00341	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
insA-8	ECB_00572	ECB_00572	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
insA-9	ECB_00588	ECB_00588	protein_coding	0	0	1	5	0	0	0	0	3	0	0	1	0	0	0	0	2
insB-1	ECB_00024	ECB_00024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insB-10	ECB_01117	ECB_01117	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
insB-11	ECB_01244	ECB_01244	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insB-12	ECB_01373	ECB_01373	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
insB-13	ECB_01881	ECB_01881	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insB-15	ECB_02023	ECB_02023	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
insB-17	ECB_02143	ECB_02143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insB-18	ECB_02270	ECB_02270	protein_coding	0	0	1	4	0	0	0	0	2	0	0	1	0	0	0	0	2
insB-19	ECB_02452	ECB_02452	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3
insB-2	ECB_00211	ECB_00211	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
insB-21	ECB_02646	ECB_02646	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insB-23	ECB_03227	ECB_03227	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
insB-26	ECB_04163	ECB_04163	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insB-3	ECB_00237	ECB_00237	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
insB-4	ECB_00313	ECB_00313	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insB-5	ECB_00340	ECB_00340	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
insB-8	ECB_00571	ECB_00571	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
insB-9	ECB_00587	ECB_00587	protein_coding	0	0	1	5	0	0	0	0	2	0	0	1	0	0	0	0	3
insD	ECB_01904	ECB_01904	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
insE-1	ECB_01029	ECB_01029	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	5
insE-2	ECB_01359	ECB_01359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insE-3	ECB_01511	ECB_01511	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
insE-4	ECB_01524	ECB_01524	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
insF-1	ECB_01028	ECB_01028	protein_coding	0	0	1	6	0	0	0	0	1	0	0	1	0	0	0	0	5
insF-2	ECB_01360	ECB_01360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insF-3	ECB_01512	ECB_01512	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
insF-4	ECB_01525	ECB_01525	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
insG	ECB_04140	ECB_04140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insI	ECB_03536	ECB_03536	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
insJ-2	ECB_00619	ECB_00619	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
insJ-3	ECB_02606	ECB_02606	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
insJ-4	ECB_03408	ECB_03408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insJ-5	ECB_03632	ECB_03632	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
insK-2	ECB_00620	ECB_00620	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
insK-3	ECB_02605	ECB_02605	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
insK-4	ECB_03409	ECB_03409	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
insK-5	ECB_03633	ECB_03633	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
insL-1	ECB_00016	ECB_00016	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
insL-2	ECB_00390	ECB_00390	protein_coding	1	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	3
insL-4	ECB_01767	ECB_01767	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
insL-5	ECB_02604	ECB_02604	protein_coding	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3
insN	ECB_04145	ECB_04145	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
intB	ECB_04136	ECB_04136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
intR	ECB_01322	ECB_01322	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
iscA	ECB_02420	ECB_02420	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
iscR	ECB_02423	ECB_02423	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
iscS	ECB_02422	ECB_02422	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
iscU	ECB_02421	ECB_02421	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ispA	ECB_00369	ECB_00369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ispB	ECB_03052	ECB_03052	protein_coding	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	1	2
ispC	ECB_00171	ECB_00171	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ispD	ECB_02597	ECB_02597	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ispF	ECB_02596	ECB_02596	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ispG	ECB_02407	ECB_02407	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ispZ	ECB_01228	ECB_01228	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ivbL	ECB_03556	ECB_03556	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
katE	ECB_01701	ECB_01701	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kch	ECB_01224	ECB_01224	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
kdgK	ECB_03374	ECB_03374	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
kdgR	ECB_01798	ECB_01798	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
kdpA	ECB_00655	ECB_00655	protein_coding	0	0	1	4	0	0	0	0	2	0	0	1	0	0	0	0	2
kdpB	ECB_00654	ECB_00654	protein_coding	1	0	0	6	0	0	0	0	3	1	0	0	0	0	0	0	3
kdpC	ECB_00653	ECB_00653	protein_coding	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	1	2
kdpD	ECB_00652	ECB_00652	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
kdpE	ECB_00651	ECB_00651	protein_coding	0	1	1	3	0	0	0	0	1	0	0	1	0	0	0	1	2
kdpF	ECB_00656	ECB_00656	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
kdsA	ECB_01190	ECB_01190	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kdsB	ECB_00922	ECB_00922	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
kefA	ECB_00416	ECB_00416	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
kefB	ECB_03201	ECB_03201	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	3
kefC	ECB_00051	ECB_00051	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kgtP	ECB_02481	ECB_02481	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kil	ECB_01330	ECB_01330	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ksgA	ECB_00055	ECB_00055	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kup	ECB_03631	ECB_03631	protein_coding	0	0	1	5	0	0	0	0	1	0	0	1	0	0	0	0	4
lacA	ECB_00296	ECB_00296	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
lacI	ECB_00299	ECB_00299	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
lacY	ECB_00297	ECB_00297	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
lacZ	ECB_00298	ECB_00298	protein_coding	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
lamB	ECB_03908	ECB_03908	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
lar	ECB_01325	ECB_01325	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
lasT	ECB_04279	ECB_04279	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
ldcA	ECB_01167	ECB_01167	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ldcC	ECB_00184	ECB_00184	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ldhA	ECB_01352	ECB_01352	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ldrA	ECB_01191	ECB_01191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ldrB	ECB_01192	ECB_01192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ldrC	ECB_01193	ECB_01193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lepA	ECB_02463	ECB_02463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lepB	ECB_02462	ECB_02462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
leuA	ECB_00076	ECB_00076	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
leuB	ECB_00075	ECB_00075	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
leuC	ECB_00074	ECB_00074	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
leuD	ECB_00073	ECB_00073	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
leuL	ECB_00077	ECB_00077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
leuO	ECB_00078	ECB_00078	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
lexA	ECB_03915	ECB_03915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lhr	ECB_01623	ECB_01623	protein_coding	0	1	2	2	0	0	0	0	1	0	0	2	0	0	0	1	1
ligA	ECB_02311	ECB_02311	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ligT	ECB_00146	ECB_00146	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
lipA	ECB_00597	ECB_00597	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
lipB	ECB_00599	ECB_00599	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
lldP	ECB_03461	ECB_03461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lldR	ECB_03462	ECB_03462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lnt	ECB_00625	ECB_00625	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
lolA	ECB_00895	ECB_00895	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
lomR	ECB_01509	ECB_01509	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2
lon	ECB_00391	ECB_00391	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
lpcA	ECB_00217	ECB_00217	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lpdA	ECB_00115	ECB_00115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lplA	ECB_04262	ECB_04262	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
lpp	ECB_01646	ECB_01646	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
lpxC	ECB_00097	ECB_00097	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lpxK	ECB_00919	ECB_00919	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
lrhA	ECB_02214	ECB_02214	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
lrp	ECB_00893	ECB_00893	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ltaE	ECB_00875	ECB_00875	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
lysA	ECB_02686	ECB_02686	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
lysC	ECB_03896	ECB_03896	protein_coding	0	0	1	4	0	0	0	0	1	0	0	1	0	0	0	0	3
lysP	ECB_02085	ECB_02085	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
lysR	ECB_02687	ECB_02687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lysS	ECB_02722	ECB_02722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
lyxK	ECB_03432	ECB_03432	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
maa	ECB_00410	ECB_00410	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
macA	ECB_00883	ECB_00883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
macB	ECB_00884	ECB_00884	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
maeB	ECB_02354	ECB_02354	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
malE	ECB_03906	ECB_03906	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
malF	ECB_03905	ECB_03905	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
malG	ECB_03904	ECB_03904	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
malI	ECB_01589	ECB_01589	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
malK	ECB_03907	ECB_03907	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
malM	ECB_03909	ECB_03909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
malP	ECB_03269	ECB_03269	protein_coding	1	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0	4
malQ	ECB_03268	ECB_03268	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
